nums,mark1,mark2,ratio
"[3.2735433878032274, 19.057049218528917, 6.63668809151707, 17.044915203154005, 10.11887712728948, 7.027129127710938, 3.0221384530085564, 12.369773826299875, 21.449885564687925]",8,3,0.7946389807885202
"[8.888124438805928, 25.13152437963292, 25.020474634679722, 19.47565858532545, 3.8697145137059006, 4.866660323214774, 9.032478106913677, 3.7153650177216178]",4,5,0.7951478543194649
"[9.262742779264864, 7.366236100118414, 20.94039109608517, 27.794282154397507, 10.684640134793607, 23.95170773534045]",0,1,0.7952543081092698
"[14.033112221348052, 23.50365053681766, 14.301024012379981, 15.169827890762727, 7.366714639068192, 17.97727345734069, 7.648397242282697]",5,2,0.7955057281803999
"[18.024789076756782, 14.350611071824542, 20.516420674680578, 30.365106632882632, 16.743072543855455]",1,0,0.796159722630533
"[21.47679090421251, 20.30253096495785, 14.483555362961553, 7.979810357438072, 23.301601763583026, 6.353812058610733, 6.101898588236261]",5,3,0.7962359722857665
"[15.566611765539086, 15.401480976220904, 19.543745595386216, 21.773203966583676, 14.434136141643737, 13.280821554626376]",2,0,0.7965009414169805
"[13.997383720313644, 13.36506113973298, 9.689756389646758, 16.778454109738238, 11.352614853576865, 14.563734240897253, 13.054871862902777, 7.198123683191504]",3,1,0.796560937755039
"[9.322481996990899, 30.806034987052232, 14.4392901076088, 8.55075690229542, 11.70156799568464, 25.17986801036802]",0,4,0.796686563751874
"[19.990673719279076, 19.718602808175508, 9.472239303099391, 13.396441373013445, 16.51352142438463, 15.933382240016826, 4.975139132031126]",0,5,0.7970407833053978
"[32.808549927230835, 31.602369679927797, 4.206597827223798, 13.919086854579009, 17.46339571103856]",4,3,0.7970435466786562
"[27.580210950169796, 8.204760568164826, 3.8426402689895527, 25.048615778571566, 28.779517381266146, 6.544255052838122]",5,1,0.7976168223885036
"[21.86164185838845, 19.035537217446226, 20.68750736322234, 17.046632855266587, 21.368680705676407]",4,3,0.7977391346737795
"[21.331397584208055, 24.354678281577435, 12.991697802184333, 26.735925557366325, 9.66837615349784, 4.9179246211660095]",3,0,0.7978552131452503
"[10.077935080080248, 9.724646062917312, 11.21909701395054, 14.05900479847138, 11.477521035442026, 10.364905524319118, 13.933139032593257, 3.394862271867352, 6.166050498311425, 9.582838682047344]",2,3,0.7980007955591836
"[30.096922281635642, 15.434649339682563, 12.323621665768982, 29.9255672861315, 12.219239426781307]",2,1,0.7984387202166549
"[15.472734074154282, 20.00782454387097, 12.354874892565379, 24.817148138873456, 22.042826241182784, 5.304592109353131]",0,2,0.798493325959955
"[25.688160536656614, 20.789990482349456, 7.1801576300546595, 26.035636108055364, 20.306055242883904]",1,3,0.7985205506815746
"[18.593957674084223, 14.84853036847644, 36.29765647456861, 13.07994042780366, 17.179915055067056]",0,1,0.7985675039570482
"[15.367591179761465, 17.138614917539456, 7.529320657451783, 12.27672621335695, 15.668906042498353, 8.274361241488386, 6.965737667110086, 16.7787420807935]",3,0,0.7988712134355144
"[18.55558900340559, 19.657681059795788, 13.787874578117957, 15.711587497394495, 5.2085399129771455, 21.11983623654216, 5.958891711766873]",1,3,0.7992594573898185
"[22.343674133505708, 8.739481553297185, 17.859650174923097, 14.436825938212777, 22.028552032768868, 14.591816167292379]",0,2,0.7993157288371592
"[7.414019548199757, 8.724852680832011, 10.914256717593618, 4.785462722729948, 17.25955957246997, 11.362394640277241, 8.05893972878366, 9.57409786984376, 13.601645714897359, 8.304770804372655]",1,2,0.7993996207517897
"[16.83144464287353, 13.592162841487312, 8.601663884771227, 18.47981129808643, 17.82491137408338, 13.464259027083575, 11.205746931614529]",0,5,0.7999467254751879
"[33.469725943503356, 4.996030777661597, 16.62650546859332, 13.30499708320905, 31.602740727032675]",3,2,0.8002281121755597
"[10.029069227227374, 30.31424334754516, 12.529316178862222, 26.84668061748767, 20.280690628877576]",0,2,0.8004482514494343
"[5.451347988904169, 15.100634367416234, 13.80181403894176, 22.048386126864415, 4.252820282034869, 18.862278852857273, 20.482718342981272]",1,5,0.8005731696161823
"[26.050759024936667, 21.171800366774423, 6.1187225136944345, 20.221934233951366, 26.43678386064311]",4,1,0.8008462934968895
"[12.210201140560306, 3.5932606353654473, 15.991621638710729, 6.775985519127051, 18.985232091681798, 9.783269345944346, 4.3479545785360045, 14.22711749451836, 14.085357555555946]",5,0,0.8012373615571257
"[14.781314983602924, 8.310226881583276, 14.022373359538241, 21.881211676985668, 12.873099710818737, 15.616694936771314, 12.515078450699846]",6,5,0.8013909794211096
"[10.76125675987016, 32.609694218250745, 8.624118207728563, 23.266305195125245, 24.73862561902528]",0,2,0.8014043712709088
"[4.972442038582054, 19.02034729517107, 23.731951977068267, 16.59155348037762, 17.379538278094927, 18.304166930706057]",1,2,0.8014657754890988
"[14.258764929996389, 17.79080250227691, 15.278782617014475, 4.962619637038407, 16.61248333026197, 14.589069685970765, 3.7399941240405186, 9.241885666809074, 3.5255975065915215]",0,1,0.8014683389448856
"[11.440668038955668, 24.818861023954103, 31.153847411402836, 18.313069456336073, 14.27355406935133]",4,0,0.8015290363821486
"[12.93256840999828, 21.522172090463027, 21.102215653196183, 18.117865565960624, 26.32517828038189]",4,2,0.8015982048988448
"[7.494074906738398, 8.64825788440991, 3.2081482173197613, 6.883633343864799, 16.407287869094, 14.817489210107073, 17.340596763562093, 13.902169980856309, 11.298341824047654]",6,7,0.8017123153494364
"[16.77016954655983, 19.24895486184476, 9.706348431016933, 16.477430084238296, 8.225448565509835, 16.357397024609632, 13.21425148622072]",6,3,0.8019607073836706
"[16.966587136606684, 23.644668900991498, 21.142746352284433, 7.05937967697638, 6.007954653300005, 8.801254922979162, 16.377408356861828]",3,5,0.8020878543746157
"[11.131732194032333, 12.867122035704373, 16.408178422499585, 13.875375954380882, 9.684739830077156, 19.83856948241763, 3.9470061584565093, 12.247275922431545]",3,0,0.8022652669470699
"[15.592957254681618, 21.87447980305608, 10.298353672244751, 21.713925065041387, 27.247021828078537, 3.273262376897612]",4,1,0.8028209446550977
"[6.073634995639921, 23.59828518966856, 27.94463283653198, 34.793226772871236, 7.590220205288296]",3,2,0.8031630127022539
"[25.922132872686404, 21.147139638448333, 26.319340076175305, 15.423966251201001, 11.187421161488954]",2,1,0.8034828980226244
"[13.621908789272316, 18.35145815835798, 11.845993467890821, 13.010399343771745, 13.465401207507467, 10.823380954407172, 12.006561300529846, 6.874896778262652]",5,4,0.8037919396246976
"[9.802951308310059, 24.614760127779853, 6.6808991587439905, 22.287280765906136, 16.82418714615277, 19.789921493107197]",5,1,0.8039859576276182
"[19.455539701004668, 4.939869549808063, 15.64483373025073, 22.651345460361416, 3.0327816847968503, 25.059869791199695, 9.215760082578587]",0,2,0.8041326003124366
"[11.384998213082861, 11.211157866589058, 14.600245918542193, 14.102382345283488, 11.05295797742748, 17.609642423169586, 13.94029583799657, 6.098319417908759]",6,1,0.8042266819066495
"[8.12958143287674, 26.32243688392832, 6.652605010377508, 24.230656156270953, 6.538111033475088, 11.017584649921796, 17.10902483314959]",4,0,0.8042371046354728
"[18.02047866344641, 21.564200044451574, 8.526411604628464, 25.08365737835046, 26.80525230912309]",4,1,0.8044766673250922
"[9.181585501110861, 16.627228645174455, 10.665795685047765, 20.662120089307937, 13.316214936936447, 10.389675985190781, 7.617863972105158, 11.539515185126618]",1,3,0.8047203565416589
"[15.80007470661862, 19.707670020417744, 8.706288566474845, 24.484321793830983, 31.30164491265781]",3,1,0.8049097780353159
"[20.694143567671894, 21.297863896314738, 16.657027551836745, 4.467053209730807, 15.837713061584438, 21.046198712861393]",2,0,0.8049150474561375
"[4.952888095916203, 20.45596290206725, 5.482931912477768, 16.127584223509686, 17.068038247642793, 7.7677944635959495, 13.748572559175754, 14.396227595614612]",4,6,0.8055156872568247
"[22.438669103850295, 18.087514288780042, 6.6693921736062265, 30.262057725281956, 10.007793203242771, 12.534573505238713]",1,0,0.8060867694544491
"[8.620657054554286, 10.691217994829636, 30.193146197684726, 14.59482974017322, 35.900149012758135]",0,1,0.8063306780128615
"[13.163398495098159, 18.28810041601032, 12.695120324386346, 22.61362112718494, 16.32452671911996, 16.915232918200292]",0,4,0.8063571288520508
"[10.816143234687003, 11.485811277474488, 9.265925650538735, 6.35067796231524, 9.026868324129087, 12.779953616620196, 10.983858765966957, 14.463601233988015, 14.827159934280274]",1,2,0.8067280078605067
"[28.66858383279053, 15.928507596560172, 22.019229233534837, 19.741463667692248, 13.642215669422209]",1,3,0.806855452294951
"[7.786722044560351, 8.595775138062097, 20.092935272238744, 10.400760756156341, 8.392578489806402, 12.263654401417332, 17.74745157397355, 14.720122323785207]",3,4,0.8069196750669155
"[22.466462409250596, 15.655362060708953, 5.734421623379703, 14.786869756877387, 27.83312581636114, 13.523758333422215]",0,4,0.8071843082764402
"[13.633054632369864, 4.346315803741082, 14.115210473967116, 11.929639983126986, 15.10964469115582, 9.63214308484571, 12.132807175594966, 15.26189481870079, 3.839289336497674]",3,5,0.8074127214626088
"[17.57771059153423, 16.90399806070504, 28.385888024348738, 15.363456675128983, 21.76894664828302]",4,0,0.8074672089345506
"[29.237337429113314, 17.25026361222983, 27.982004386958327, 21.36126115128508, 4.169133420413445]",3,1,0.8075489312199183
"[17.99033114239854, 6.923066017657133, 22.276836163148047, 6.793860181574391, 14.982397533373696, 9.67340788904024, 10.569611011037889, 10.79049006177007]",2,0,0.8075801703008187
"[14.17056347632792, 10.974458002059968, 13.191248609023713, 9.74713626056845, 12.06699594144236, 9.112967517457061, 7.825557449561156, 14.328675865516148, 3.060439379412127, 5.5219574986310915]",3,4,0.8077516813520516
"[13.217779693879738, 16.398133932132087, 23.031588045043996, 27.05685058363003, 20.29564774531414]",1,4,0.8079630735568953
"[7.523318733188939, 16.991206609516457, 21.02961100524264, 18.28673598347313, 5.240817348532771, 21.38019472913661, 9.548115590909463]",1,2,0.8079658061806556
"[16.642779277989753, 8.00943125789453, 26.07110341667025, 28.211845461450142, 21.06484058599533]",4,2,0.8079765650626877
"[19.409677188104613, 24.018423036245405, 14.41380267509643, 21.710517513257034, 20.447579587296506]",0,1,0.8081162180720238
"[11.9593173673076, 15.843004183654068, 9.780506638380585, 5.862801691864851, 9.6648290436286, 18.847804013736862, 17.307405226853028, 10.7343318345744]",4,0,0.8081421996583775
"[14.740877320256677, 30.03280530863515, 27.058679248290787, 12.5895132191316, 15.578124903685797]",3,4,0.8081533109387838
"[21.156945498410032, 3.4508981925529323, 19.17109042200043, 13.169574106908717, 3.016463381945436, 16.283849964732923, 23.751178433449528]",5,3,0.8087506416130699
"[20.6153311802676, 7.948600413811582, 11.81759122450379, 13.951508364194833, 6.274130375504637, 17.250641632972375, 11.27299317752964, 10.869203631215546]",5,3,0.8087530111070377
"[5.6988039553555385, 18.857135817756276, 11.902554215746248, 18.304953908912456, 22.63256786835007, 5.484715565279106, 17.119268668600302]",3,4,0.8087882035918048
"[13.404903809966227, 21.061954954183918, 13.541547934459018, 35.41793828221097, 16.57365501917986]",0,4,0.8088079421499605
"[25.28973554108237, 12.279127331128635, 22.818310480722783, 21.896586464352296, 17.716240182713904]",4,3,0.8090868506630471
"[13.943217566347313, 20.466309021899747, 3.428708975655135, 23.15983021877606, 18.74719960895353, 20.2547346083682]",3,4,0.8094705113060311
"[16.59472281541378, 20.91927023202761, 12.284706908247507, 16.93973945448572, 16.80489993824327, 16.45666065158211]",1,3,0.8097672273744431
"[26.09402702748007, 21.13129811288826, 26.595118617820425, 10.23913711018121, 15.940419131630044]",1,0,0.8098136056437178
"[16.412439516032187, 13.395099849507346, 10.389904136218721, 5.694475489218844, 4.611719606619014, 14.554886570235425, 7.75490924754542, 11.651328308772325, 10.792363478023319, 4.742873797827376]",4,3,0.8098585401500498
"[12.725145735035738, 17.34707215942151, 26.147801687822604, 22.36156523301481, 21.41841518470535]",1,4,0.8099138993163632
"[12.658351141216123, 18.639392655374028, 13.025570365155117, 19.672343464548014, 11.362228667924036, 6.517502026267071, 10.077731596540493, 8.046880082975111]",5,7,0.809941487764461
"[14.091866316421555, 15.45083446003914, 17.396228699181254, 25.10918441999167, 19.848071640070145, 8.103814464296244]",2,0,0.8100529465380495
"[10.331212997622837, 23.876622492991356, 13.251839962453857, 14.532683583525905, 17.93707604744083, 20.070564915965207]",4,3,0.8102035998001667
"[27.314210353542403, 14.392642248763392, 11.664019657413938, 7.558612767523502, 26.149231976747988, 12.921282996008772]",2,1,0.8104154508819327
"[19.895169723300892, 18.985660444818365, 20.032420049087232, 16.234904746993223, 24.851845035800284]",3,2,0.8104315258571547
"[14.208840064981102, 15.120800184575415, 6.458424792675604, 12.788431016739068, 7.936414538064157, 9.790979954324063, 8.113191064879041, 9.189101688397256, 16.393816695364283]",4,5,0.81058429034564
"[8.427003053604242, 15.45007235906488, 22.576139237708034, 19.05845424772799, 9.686372059712097, 24.801959042182755]",3,1,0.8106676521736659
"[13.717156486397931, 15.598482540966176, 20.778555701950307, 14.197857464491301, 18.19738900210817, 17.51055880408611]",5,3,0.8108169261382003
"[19.774873233362854, 23.956110836830444, 6.988246526637346, 24.379850368715335, 24.90091903445404]",0,3,0.8111154471537827
"[19.805775648843856, 7.922222411198794, 8.769187101934024, 22.78831351142314, 10.704132603945459, 9.764825353704646, 20.245543368950084]",1,5,0.8113020073823652
"[26.18781203192055, 8.884758551273844, 5.243051509573995, 16.89677843316043, 32.27363438555393, 10.513965088517242]",0,4,0.811430523103482
"[5.36345633884496, 24.449139349972583, 13.17205803327113, 10.815043861162197, 11.86457038872457, 15.12913838139117, 14.62075161905671, 4.585842027576676]",4,6,0.8114884034593864
"[14.19799691841764, 18.66326542704296, 11.526148962621876, 7.265594705737923, 4.485537278255666, 8.916787738607843, 9.022472772632403, 3.6665481258063037, 22.25564807087739]",0,2,0.8118151475064879
"[23.021972362255585, 11.037343994225434, 25.91817299676988, 31.925408542291038, 5.048652244113614, 3.048449860344442]",3,2,0.8118352804298972
"[9.977570288885422, 4.635203838580784, 21.59542354460353, 26.594706612439623, 5.362656787628238, 6.641119363007152, 19.4521880015239, 5.741131563331346]",2,3,0.8120196195171528
"[14.391133063520973, 6.668700883136145, 17.835130083125964, 9.842412075657395, 8.208402796534319, 6.232970898112381, 36.82125019991284]",4,1,0.8124236892896809
"[14.207393455475366, 23.650675004161798, 19.10972032057908, 15.531999123947768, 27.500212095836]",2,3,0.8127800335843484
"[6.253089108128394, 24.89677384331312, 20.244234990115384, 25.936458966433488, 22.6694430920096]",2,1,0.8131268379397946
"[21.853877022722507, 26.93321740565465, 8.317963906146767, 25.121498024816344, 17.773443640659725]",4,0,0.8132856070426239
"[17.42095889658311, 7.044538702384791, 30.941122767871228, 9.766533318277872, 7.947726273373252, 20.07882578117518, 6.800294260334588]",4,3,0.8137714800500645
"[33.32029361132127, 26.760754091820058, 15.250557313614438, 12.257510719204289, 12.41088426403995]",2,4,0.8137987359295085
"[35.48869946079235, 11.92730119148785, 6.676580592048403, 28.88392307950903, 17.02349567616236]",0,3,0.8138907178444162
"[5.969100282233499, 15.485810371301534, 18.166326128788775, 4.85983355571675, 27.940623112541658, 27.578306549417793]",0,3,0.8141651716225335
"[3.034975885190075, 18.626980702312224, 23.65006877382968, 29.047426667060964, 19.767114686217376, 5.873433285389674]",2,3,0.8141880878091088
"[25.911022791830856, 14.836800647932515, 13.974442409121384, 18.17922991852467, 4.771470133302059, 22.327034099288518]",5,3,0.8142250259340973
"[10.283752219930633, 15.480335190224206, 16.020932124211907, 18.27332890306494, 16.51609869700741, 3.7524616822386854, 19.67309118332222]",6,2,0.8143576408466802
